,Release Date,URL
989,"January 16, 2009",https://www.boxofficemojo.com/movies/?id=notorious08.htm
990,"February 6, 2009",https://www.boxofficemojo.com/movies/?id=pinkpanther2.htm
991,"August 28, 2009",https://www.boxofficemojo.com/movies/?id=halloween209.htm
992,"March 13, 2009",https://www.boxofficemojo.com/movies/?id=lasthouseontheleft09.htm
993,"July 17, 2009",https://www.boxofficemojo.com/movies/?id=500daysofsummer.htm
994,"February 6, 2009",https://www.boxofficemojo.com/movies/?id=push09.htm
995,"April 24, 2009",https://www.boxofficemojo.com/movies/?id=soloist.htm
996,"December 18, 2009",https://www.boxofficemojo.com/movies/?id=grantparker09.htm
997,"January 30, 2009",https://www.boxofficemojo.com/movies/?id=uninvited.htm
998,"October 23, 2009",https://www.boxofficemojo.com/movies/?id=saw6.htm
999,"November 6, 2009",https://www.boxofficemojo.com/movies/?id=fourthkind.htm
1000,"July 18, 2008",https://www.boxofficemojo.com/movies/?id=darkknight.htm
1001,"May 22, 2008",https://www.boxofficemojo.com/movies/?id=indianajones4.htm
1002,"June 27, 2008",https://www.boxofficemojo.com/movies/?id=wall-e.htm
1003,"November 21, 2008",https://www.boxofficemojo.com/movies/?id=twilight08.htm
1004,"November 14, 2008",https://www.boxofficemojo.com/movies/?id=jamesbond22.htm
1005,"May 30, 2008",https://www.boxofficemojo.com/movies/?id=sexandthecity.htm
1006,"July 18, 2008",https://www.boxofficemojo.com/movies/?id=mammamia.htm
1007,"May 16, 2008",https://www.boxofficemojo.com/movies/?id=narnia2.htm
1008,"June 13, 2008",https://www.boxofficemojo.com/movies/?id=incrediblehulk.htm
1009,"June 20, 2008",https://www.boxofficemojo.com/movies/?id=getsmart.htm
1010,"November 26, 2008",https://www.boxofficemojo.com/movies/?id=fourchristmases.htm
1011,"August 13, 2008",https://www.boxofficemojo.com/movies/?id=tropicthunder.htm
1012,"August 1, 2008",https://www.boxofficemojo.com/movies/?id=mummy3.htm
1013,"September 26, 2008",https://www.boxofficemojo.com/movies/?id=eagleeye.htm
1014,"June 6, 2008",https://www.boxofficemojo.com/movies/?id=youdontmesswiththezohan.htm
1015,"March 7, 2008",https://www.boxofficemojo.com/movies/?id=10000bc.htm
1016,"October 24, 2008",https://www.boxofficemojo.com/movies/?id=highschoolmusical3.htm
1017,"December 25, 2008",https://www.boxofficemojo.com/movies/?id=valkyrie.htm
1018,"May 9, 2008",https://www.boxofficemojo.com/movies/?id=whathappensinvegas.htm
1019,"January 18, 2008",https://www.boxofficemojo.com/movies/?id=cloverfield.htm
1020,"January 18, 2008",https://www.boxofficemojo.com/movies/?id=27dresses.htm
1021,"February 22, 2008",https://www.boxofficemojo.com/movies/?id=vantagepoint.htm
1022,"February 8, 2008",https://www.boxofficemojo.com/movies/?id=foolsgold.htm
1023,"November 7, 2008",https://www.boxofficemojo.com/movies/?id=rolemodels.htm
1024,"June 13, 2008",https://www.boxofficemojo.com/movies/?id=happening.htm
1025,"April 25, 2008",https://www.boxofficemojo.com/movies/?id=babymama.htm
1026,"February 14, 2008",https://www.boxofficemojo.com/movies/?id=stepup2.htm
1027,"May 30, 2008",https://www.boxofficemojo.com/movies/?id=strangers.htm
1028,"December 19, 2008",https://www.boxofficemojo.com/movies/?id=taleofdespereaux.htm
1029,"August 22, 2008",https://www.boxofficemojo.com/movies/?id=housebunny.htm
1030,"May 2, 2008",https://www.boxofficemojo.com/movies/?id=madeofhonor.htm
1031,"August 6, 2008",https://www.boxofficemojo.com/movies/?id=travelingpants2.htm
1032,"April 11, 2008",https://www.boxofficemojo.com/movies/?id=promnight07.htm
1033,"February 8, 2008",https://www.boxofficemojo.com/movies/?id=roscoejenkins.htm
1034,"September 26, 2008",https://www.boxofficemojo.com/movies/?id=nightsinrodanthe.htm
1035,"September 12, 2008",https://www.boxofficemojo.com/movies/?id=righteouskill.htm
1036,"September 19, 2008",https://www.boxofficemojo.com/movies/?id=lakeviewterrace.htm
1037,"April 25, 2008",https://www.boxofficemojo.com/movies/?id=haroldandkumar2.htm
1038,"October 17, 2008",https://www.boxofficemojo.com/movies/?id=secretlifeofbees.htm
1039,"August 22, 2008",https://www.boxofficemojo.com/movies/?id=deathrace.htm
1040,"August 15, 2008",https://www.boxofficemojo.com/movies/?id=starwarsclonewars.htm
1041,"February 29, 2008",https://www.boxofficemojo.com/movies/?id=semipro.htm
1042,"December 12, 2008",https://www.boxofficemojo.com/movies/?id=doubt.htm
1043,"February 14, 2008",https://www.boxofficemojo.com/movies/?id=definitelymaybe.htm
1044,"November 26, 2008",https://www.boxofficemojo.com/movies/?id=milk.htm
1045,"October 10, 2008",https://www.boxofficemojo.com/movies/?id=quarantine.htm
1046,"October 31, 2008",https://www.boxofficemojo.com/movies/?id=zackandmirimakeaporno.htm
1047,"April 4, 2008",https://www.boxofficemojo.com/movies/?id=leatherheads.htm
1048,"July 18, 2008",https://www.boxofficemojo.com/movies/?id=spacechimps.htm
1049,"January 25, 2008",https://www.boxofficemojo.com/movies/?id=untraceable.htm
1050,"May 2, 2008",https://www.boxofficemojo.com/movies/?id=ironman.htm
1051,"July 2, 2008",https://www.boxofficemojo.com/movies/?id=hancock.htm
1052,"June 6, 2008",https://www.boxofficemojo.com/movies/?id=kungfupanda.htm
1053,"November 7, 2008",https://www.boxofficemojo.com/movies/?id=madagascar2.htm
1054,"March 14, 2008",https://www.boxofficemojo.com/movies/?id=hortonhearsawho.htm
1055,"December 12, 2008",https://www.boxofficemojo.com/movies/?id=grantorino.htm
1056,"December 25, 2008",https://www.boxofficemojo.com/movies/?id=marleyandme.htm
1057,"November 12, 2008",https://www.boxofficemojo.com/movies/?id=slumdogmillionaire.htm
1058,"June 27, 2008",https://www.boxofficemojo.com/movies/?id=wanted.htm
1059,"December 25, 2008",https://www.boxofficemojo.com/movies/?id=curiouscaseofbenjaminbutton.htm
1060,"November 21, 2008",https://www.boxofficemojo.com/movies/?id=bolt.htm
1061,"December 25, 2008",https://www.boxofficemojo.com/movies/?id=bedtimestories.htm
1062,"July 11, 2008",https://www.boxofficemojo.com/movies/?id=journeytothecenteroftheearth.htm
1063,"July 25, 2008",https://www.boxofficemojo.com/movies/?id=stepbrothers.htm
1064,"December 19, 2008",https://www.boxofficemojo.com/movies/?id=yesman.htm
1065,"October 3, 2008",https://www.boxofficemojo.com/movies/?id=beverlyhillschihuahua.htm
1066,"August 6, 2008",https://www.boxofficemojo.com/movies/?id=pineappleexpress.htm
1067,"March 28, 2008",https://www.boxofficemojo.com/movies/?id=21.htm
1068,"February 14, 2008",https://www.boxofficemojo.com/movies/?id=jumper.htm
1069,"December 12, 2008",https://www.boxofficemojo.com/movies/?id=daytheearthstoodstill08.htm
1070,"July 11, 2008",https://www.boxofficemojo.com/movies/?id=hellboy2.htm
1071,"February 14, 2008",https://www.boxofficemojo.com/movies/?id=spiderwickchronicles.htm
1072,"December 19, 2008",https://www.boxofficemojo.com/movies/?id=sevenpounds.htm
1073,"February 1, 2008",https://www.boxofficemojo.com/movies/?id=hannahmontanaconcert.htm
1074,"April 18, 2008",https://www.boxofficemojo.com/movies/?id=forgettingsarahmarshall.htm
1075,"September 12, 2008",https://www.boxofficemojo.com/movies/?id=burnafterreading.htm
1076,"October 24, 2008",https://www.boxofficemojo.com/movies/?id=saw5.htm
1077,"April 18, 2008",https://www.boxofficemojo.com/movies/?id=forbiddenkingdom.htm
1078,"November 26, 2008",https://www.boxofficemojo.com/movies/?id=australia.htm
1079,"April 4, 2008",https://www.boxofficemojo.com/movies/?id=nimsisland.htm
1080,"March 7, 2008",https://www.boxofficemojo.com/movies/?id=collegeroadtrip.htm
1081,"May 9, 2008",https://www.boxofficemojo.com/movies/?id=speedracer.htm
1082,"January 25, 2008",https://www.boxofficemojo.com/movies/?id=rambo08.htm
1083,"March 21, 2008",https://www.boxofficemojo.com/movies/?id=meetthebrowns.htm
1084,"October 17, 2008",https://www.boxofficemojo.com/movies/?id=maxpayne.htm
1085,"October 10, 2008",https://www.boxofficemojo.com/movies/?id=bodyoflies.htm
1086,"January 25, 2008",https://www.boxofficemojo.com/movies/?id=meetthespartans.htm
1087,"January 11, 2008",https://www.boxofficemojo.com/movies/?id=firstsunday.htm
1088,"September 12, 2008",https://www.boxofficemojo.com/movies/?id=familythatpreys.htm
1089,"October 24, 2008",https://www.boxofficemojo.com/movies/?id=changeling08.htm
1090,"December 10, 2008",https://www.boxofficemojo.com/movies/?id=reader.htm
1091,"September 26, 2008",https://www.boxofficemojo.com/movies/?id=fireproof.htm
1092,"March 21, 2008",https://www.boxofficemojo.com/movies/?id=drillbittaylor.htm
1093,"June 20, 2008",https://www.boxofficemojo.com/movies/?id=loveguru.htm
1094,"November 26, 2008",https://www.boxofficemojo.com/movies/?id=transporter3.htm
1095,"October 3, 2008",https://www.boxofficemojo.com/movies/?id=nickandnorahsinfiniteplaylist.htm
1096,"February 1, 2008",https://www.boxofficemojo.com/movies/?id=eye07.htm
1097,"August 15, 2008",https://www.boxofficemojo.com/movies/?id=mirrors.htm
1098,"March 7, 2008",https://www.boxofficemojo.com/movies/?id=bankjob.htm
1099,"December 31, 2008",https://www.boxofficemojo.com/movies/?id=defiance.htm
1100,"May 4, 2007",https://www.boxofficemojo.com/movies/?id=spiderman3.htm
1101,"July 3, 2007",https://www.boxofficemojo.com/movies/?id=transformers06.htm
1102,"July 11, 2007",https://www.boxofficemojo.com/movies/?id=harrypotter5.htm
1103,"August 3, 2007",https://www.boxofficemojo.com/movies/?id=bourneultimatum.htm
1104,"December 14, 2007",https://www.boxofficemojo.com/movies/?id=alvinandthechipmunks.htm
1105,"June 29, 2007",https://www.boxofficemojo.com/movies/?id=ratatouille.htm
1106,"March 2, 2007",https://www.boxofficemojo.com/movies/?id=wildhogs.htm
1107,"December 5, 2007",https://www.boxofficemojo.com/movies/?id=juno.htm
1108,"June 27, 2007",https://www.boxofficemojo.com/movies/?id=diehard4.htm
1109,"November 2, 2007",https://www.boxofficemojo.com/movies/?id=americangangster.htm
1110,"November 2, 2007",https://www.boxofficemojo.com/movies/?id=beemovie.htm
1111,"July 20, 2007",https://www.boxofficemojo.com/movies/?id=chuckandlarry.htm
1112,"March 30, 2007",https://www.boxofficemojo.com/movies/?id=bladesofglory.htm
1113,"February 16, 2007",https://www.boxofficemojo.com/movies/?id=ghostrider.htm
1114,"March 30, 2007",https://www.boxofficemojo.com/movies/?id=meettherobinsons.htm
1115,"December 25, 2007",https://www.boxofficemojo.com/movies/?id=bucketlist.htm
1116,"November 16, 2007",https://www.boxofficemojo.com/movies/?id=beowulf.htm
1117,"April 13, 2007",https://www.boxofficemojo.com/movies/?id=disturbia.htm
1118,"November 9, 2007",https://www.boxofficemojo.com/movies/?id=fredclaus.htm
1119,"December 7, 2007",https://www.boxofficemojo.com/movies/?id=goldencompass.htm
1120,"October 26, 2007",https://www.boxofficemojo.com/movies/?id=saw4.htm
1121,"June 8, 2007",https://www.boxofficemojo.com/movies/?id=surfsup.htm
1122,"October 12, 2007",https://www.boxofficemojo.com/movies/?id=whydidigetmarried.htm
1123,"December 21, 2007",https://www.boxofficemojo.com/movies/?id=psiloveyou.htm
1124,"December 21, 2007",https://www.boxofficemojo.com/movies/?id=sweeneytodd.htm
1125,"September 21, 2007",https://www.boxofficemojo.com/movies/?id=residentevil3.htm
1126,"April 4, 2007",https://www.boxofficemojo.com/movies/?id=arewedoneyet.htm
1127,"October 5, 2007",https://www.boxofficemojo.com/movies/?id=michaelclayton.htm
1128,"October 26, 2007",https://www.boxofficemojo.com/movies/?id=daninreallife.htm
1129,"March 23, 2007",https://www.boxofficemojo.com/movies/?id=shooter.htm
1130,"August 3, 2007",https://www.boxofficemojo.com/movies/?id=underdog.htm
1131,"February 2, 2007",https://www.boxofficemojo.com/movies/?id=becauseisaidso.htm
1132,"December 25, 2007",https://www.boxofficemojo.com/movies/?id=waterhorse.htm
1133,"January 26, 2007",https://www.boxofficemojo.com/movies/?id=epicmovie.htm
1134,"October 19, 2007",https://www.boxofficemojo.com/movies/?id=30daysofnight.htm
1135,"August 10, 2007",https://www.boxofficemojo.com/movies/?id=stardust.htm
1136,"October 5, 2007",https://www.boxofficemojo.com/movies/?id=heartbreakkid.htm
1137,"January 26, 2007",https://www.boxofficemojo.com/movies/?id=smokinaces.htm
1138,"February 23, 2007",https://www.boxofficemojo.com/movies/?id=number23.htm
1139,"August 24, 2007",https://www.boxofficemojo.com/movies/?id=bean2.htm
1140,"March 2, 2007",https://www.boxofficemojo.com/movies/?id=zodiac07.htm
1141,"November 16, 2007",https://www.boxofficemojo.com/movies/?id=mrmagorium.htm
1142,"February 14, 2007",https://www.boxofficemojo.com/movies/?id=daddyslittlegirls.htm
1143,"May 11, 2007",https://www.boxofficemojo.com/movies/?id=28weekslater.htm
1144,"June 1, 2007",https://www.boxofficemojo.com/movies/?id=mrbrooks.htm
1145,"August 24, 2007",https://www.boxofficemojo.com/movies/?id=nannydiaries.htm
1146,"June 15, 2007",https://www.boxofficemojo.com/movies/?id=nancydrew.htm
1147,"April 5, 2007",https://www.boxofficemojo.com/movies/?id=reaping.htm
1148,"June 22, 2007",https://www.boxofficemojo.com/movies/?id=sicko.htm
1149,"April 13, 2007",https://www.boxofficemojo.com/movies/?id=perfectstranger.htm
1150,"May 18, 2007",https://www.boxofficemojo.com/movies/?id=shrek3.htm
1151,"May 25, 2007",https://www.boxofficemojo.com/movies/?id=piratesofthecaribbean3.htm
1152,"December 14, 2007",https://www.boxofficemojo.com/movies/?id=iamlegend.htm
1153,"December 21, 2007",https://www.boxofficemojo.com/movies/?id=nationaltreasure2.htm
1154,"March 9, 2007",https://www.boxofficemojo.com/movies/?id=300.htm
1155,"July 27, 2007",https://www.boxofficemojo.com/movies/?id=simpsons.htm
1156,"June 1, 2007",https://www.boxofficemojo.com/movies/?id=knockedup.htm
1157,"August 10, 2007",https://www.boxofficemojo.com/movies/?id=rushhour3.htm
1158,"June 15, 2007",https://www.boxofficemojo.com/movies/?id=fantasticfour2.htm
1159,"November 21, 2007",https://www.boxofficemojo.com/movies/?id=enchanted.htm
1160,"August 17, 2007",https://www.boxofficemojo.com/movies/?id=superbad.htm
1161,"July 20, 2007",https://www.boxofficemojo.com/movies/?id=hairspray07.htm
1162,"June 8, 2007",https://www.boxofficemojo.com/movies/?id=oceans13.htm
1163,"June 22, 2007",https://www.boxofficemojo.com/movies/?id=evanalmighty.htm
1164,"February 9, 2007",https://www.boxofficemojo.com/movies/?id=norbit.htm
1165,"September 28, 2007",https://www.boxofficemojo.com/movies/?id=gameplan.htm
1166,"February 16, 2007",https://www.boxofficemojo.com/movies/?id=bridgetoterabithia.htm
1167,"November 9, 2007",https://www.boxofficemojo.com/movies/?id=nocountryforoldmen.htm
1168,"June 22, 2007",https://www.boxofficemojo.com/movies/?id=1408.htm
1169,"December 21, 2007",https://www.boxofficemojo.com/movies/?id=charliewilsonswar.htm
1170,"January 12, 2007",https://www.boxofficemojo.com/movies/?id=stomptheyard.htm
1171,"August 31, 2007",https://www.boxofficemojo.com/movies/?id=halloween07.htm
1172,"March 23, 2007",https://www.boxofficemojo.com/movies/?id=tmntcg.htm
1173,"September 7, 2007",https://www.boxofficemojo.com/movies/?id=310toyuma.htm
1174,"December 7, 2007",https://www.boxofficemojo.com/movies/?id=atonement.htm
1175,"February 14, 2007",https://www.boxofficemojo.com/movies/?id=musicandlyricsby.htm
1176,"November 21, 2007",https://www.boxofficemojo.com/movies/?id=thischristmas.htm
1177,"March 16, 2007",https://www.boxofficemojo.com/movies/?id=premonition.htm
1178,"September 28, 2007",https://www.boxofficemojo.com/movies/?id=kingdom.htm
1179,"July 3, 2007",https://www.boxofficemojo.com/movies/?id=licensetowed.htm
1180,"July 27, 2007",https://www.boxofficemojo.com/movies/?id=noreservations.htm
1181,"December 25, 2007",https://www.boxofficemojo.com/movies/?id=avp2.htm
1182,"December 26, 2007",https://www.boxofficemojo.com/movies/?id=therewillbeblood.htm
1183,"November 21, 2007",https://www.boxofficemojo.com/movies/?id=hitman07.htm
1184,"April 20, 2007",https://www.boxofficemojo.com/movies/?id=fracture.htm
1185,"September 14, 2007",https://www.boxofficemojo.com/movies/?id=braveone.htm
1186,"January 5, 2007",https://www.boxofficemojo.com/movies/?id=freedomwriters.htm
1187,"February 2, 2007",https://www.boxofficemojo.com/movies/?id=messengers.htm
1188,"September 21, 2007",https://www.boxofficemojo.com/movies/?id=goodluckchuck.htm
1189,"February 16, 2007",https://www.boxofficemojo.com/movies/?id=breach.htm
1190,"August 29, 2007",https://www.boxofficemojo.com/movies/?id=ballsoffury.htm
1191,"November 21, 2007",https://www.boxofficemojo.com/movies/?id=augustrush.htm
1192,"December 25, 2007",https://www.boxofficemojo.com/movies/?id=greatdebaters.htm
1193,"October 12, 2007",https://www.boxofficemojo.com/movies/?id=weownthenight.htm
1194,"February 9, 2007",https://www.boxofficemojo.com/movies/?id=hannibalrising.htm
1195,"September 14, 2007",https://www.boxofficemojo.com/movies/?id=mrwoodcock.htm
1196,"November 21, 2007",https://www.boxofficemojo.com/movies/?id=mist.htm
1197,"April 6, 2007",https://www.boxofficemojo.com/movies/?id=grindhouse.htm
1198,"September 14, 2007",https://www.boxofficemojo.com/movies/?id=acrosstheuniverse.htm
1199,"October 5, 2007",https://www.boxofficemojo.com/movies/?id=seamonsters.htm
1200,"July 7, 2006",https://www.boxofficemojo.com/movies/?id=piratesofthecaribbean2.htm
1201,"June 9, 2006",https://www.boxofficemojo.com/movies/?id=cars.htm
1202,"May 19, 2006",https://www.boxofficemojo.com/movies/?id=davincicode.htm
1203,"November 17, 2006",https://www.boxofficemojo.com/movies/?id=happyfeet.htm
1204,"November 17, 2006",https://www.boxofficemojo.com/movies/?id=jamesbond21.htm
1205,"May 19, 2006",https://www.boxofficemojo.com/movies/?id=overthehedge.htm
1206,"June 23, 2006",https://www.boxofficemojo.com/movies/?id=click.htm
1207,"October 6, 2006",https://www.boxofficemojo.com/movies/?id=departed.htm
1208,"June 30, 2006",https://www.boxofficemojo.com/movies/?id=devilwearsprada.htm
1209,"December 15, 2006",https://www.boxofficemojo.com/movies/?id=dreamgirls.htm
1210,"March 10, 2006",https://www.boxofficemojo.com/movies/?id=failuretolaunch.htm
1211,"September 29, 2006",https://www.boxofficemojo.com/movies/?id=openseason06.htm
1212,"December 15, 2006",https://www.boxofficemojo.com/movies/?id=charlottesweb.htm
1213,"February 17, 2006",https://www.boxofficemojo.com/movies/?id=antarctica.htm
1214,"June 16, 2006",https://www.boxofficemojo.com/movies/?id=nacholibre.htm
1215,"December 15, 2006",https://www.boxofficemojo.com/movies/?id=eragon.htm
1216,"September 22, 2006",https://www.boxofficemojo.com/movies/?id=jackass2.htm
1217,"April 28, 2006",https://www.boxofficemojo.com/movies/?id=rv.htm
1218,"August 9, 2006",https://www.boxofficemojo.com/movies/?id=wtc.htm
1219,"January 27, 2006",https://www.boxofficemojo.com/movies/?id=bigmommashouse2.htm
1220,"November 3, 2006",https://www.boxofficemojo.com/movies/?id=flushedaway.htm
1221,"July 28, 2006",https://www.boxofficemojo.com/movies/?id=miamivice.htm
1222,"December 8, 2006",https://www.boxofficemojo.com/movies/?id=holiday.htm
1223,"January 20, 2006",https://www.boxofficemojo.com/movies/?id=underworld2.htm
1224,"May 12, 2006",https://www.boxofficemojo.com/movies/?id=poseidon.htm
1225,"July 26, 2006",https://www.boxofficemojo.com/movies/?id=littlemisssunshine.htm
1226,"July 14, 2006",https://www.boxofficemojo.com/movies/?id=littleman.htm
1227,"August 25, 2006",https://www.boxofficemojo.com/movies/?id=invincible06.htm
1228,"September 30, 2006",https://www.boxofficemojo.com/movies/?id=queen.htm
1229,"June 6, 2006",https://www.boxofficemojo.com/movies/?id=omen666.htm
1230,"October 20, 2006",https://www.boxofficemojo.com/movies/?id=prestige.htm
1231,"December 8, 2006",https://www.boxofficemojo.com/movies/?id=apocalypto.htm
1232,"February 17, 2006",https://www.boxofficemojo.com/movies/?id=datemovie.htm
1233,"January 6, 2006",https://www.boxofficemojo.com/movies/?id=hostel.htm
1234,"April 21, 2006",https://www.boxofficemojo.com/movies/?id=silenthill.htm
1235,"December 22, 2006",https://www.boxofficemojo.com/movies/?id=wearemarshall.htm
1236,"July 21, 2006",https://www.boxofficemojo.com/movies/?id=ladyinthewater.htm
1237,"July 28, 2006",https://www.boxofficemojo.com/movies/?id=johntuckermustdie.htm
1238,"August 18, 2006",https://www.boxofficemojo.com/movies/?id=illusionist.htm
1239,"October 13, 2006",https://www.boxofficemojo.com/movies/?id=grudge2.htm
1240,"January 13, 2006",https://www.boxofficemojo.com/movies/?id=lastholiday.htm
1241,"December 1, 2006",https://www.boxofficemojo.com/movies/?id=nativity.htm
1242,"October 13, 2006",https://www.boxofficemojo.com/movies/?id=manoftheyear.htm
1243,"August 18, 2006",https://www.boxofficemojo.com/movies/?id=accepted.htm
1244,"December 25, 2006",https://www.boxofficemojo.com/movies/?id=childrenofmen.htm
1245,"April 7, 2006",https://www.boxofficemojo.com/movies/?id=takethelead.htm
1246,"August 18, 2006",https://www.boxofficemojo.com/movies/?id=snakesonaplane.htm
1247,"October 20, 2006",https://www.boxofficemojo.com/movies/?id=flagsofourfathers.htm
1248,"October 6, 2006",https://www.boxofficemojo.com/movies/?id=employeeofthemonth.htm
1249,"July 28, 2006",https://www.boxofficemojo.com/movies/?id=antbully.htm
1250,"December 22, 2006",https://www.boxofficemojo.com/movies/?id=nightatthemuseum.htm
1251,"May 26, 2006",https://www.boxofficemojo.com/movies/?id=x3.htm
1252,"June 28, 2006",https://www.boxofficemojo.com/movies/?id=superman06.htm
1253,"March 31, 2006",https://www.boxofficemojo.com/movies/?id=iceage2.htm
1254,"December 15, 2006",https://www.boxofficemojo.com/movies/?id=pursuitofhappyness.htm
1255,"August 4, 2006",https://www.boxofficemojo.com/movies/?id=talladeganights.htm
1256,"May 5, 2006",https://www.boxofficemojo.com/movies/?id=mi3.htm
1257,"November 3, 2006",https://www.boxofficemojo.com/movies/?id=borat.htm
1258,"June 2, 2006",https://www.boxofficemojo.com/movies/?id=breakup.htm
1259,"April 14, 2006",https://www.boxofficemojo.com/movies/?id=scarymovie4.htm
1260,"March 24, 2006",https://www.boxofficemojo.com/movies/?id=insideman.htm
1261,"November 3, 2006",https://www.boxofficemojo.com/movies/?id=santaclause3.htm
1262,"February 10, 2006",https://www.boxofficemojo.com/movies/?id=pinkpanther05.htm
1263,"October 27, 2006",https://www.boxofficemojo.com/movies/?id=saw3.htm
1264,"July 14, 2006",https://www.boxofficemojo.com/movies/?id=youmeanddupree.htm
1265,"July 21, 2006",https://www.boxofficemojo.com/movies/?id=monsterhouse.htm
1266,"August 4, 2006",https://www.boxofficemojo.com/movies/?id=barnyard.htm
1267,"March 17, 2006",https://www.boxofficemojo.com/movies/?id=vforvendetta.htm
1268,"December 20, 2006",https://www.boxofficemojo.com/movies/?id=rocky6.htm
1269,"August 11, 2006",https://www.boxofficemojo.com/movies/?id=stepup.htm
1270,"November 22, 2006",https://www.boxofficemojo.com/movies/?id=dejavu06.htm
1271,"February 24, 2006",https://www.boxofficemojo.com/movies/?id=madeasfamilyreunion.htm
1272,"June 16, 2006",https://www.boxofficemojo.com/movies/?id=fastandthefurious3.htm
1273,"March 10, 2006",https://www.boxofficemojo.com/movies/?id=shaggydog.htm
1274,"December 22, 2006",https://www.boxofficemojo.com/movies/?id=goodshepherd.htm
1275,"April 7, 2006",https://www.boxofficemojo.com/movies/?id=benchwarmers.htm
1276,"February 10, 2006",https://www.boxofficemojo.com/movies/?id=curiousgeorge.htm
1277,"December 8, 2006",https://www.boxofficemojo.com/movies/?id=blooddiamond.htm
1278,"September 29, 2006",https://www.boxofficemojo.com/movies/?id=guardian06.htm
1279,"February 10, 2006",https://www.boxofficemojo.com/movies/?id=finaldestination3.htm
1280,"June 16, 2006",https://www.boxofficemojo.com/movies/?id=lakehouse.htm
1281,"February 10, 2006",https://www.boxofficemojo.com/movies/?id=firewall.htm
1282,"February 3, 2006",https://www.boxofficemojo.com/movies/?id=whenastrangercalls06.htm
1283,"January 27, 2006",https://www.boxofficemojo.com/movies/?id=nannymcphee.htm
1284,"March 3, 2006",https://www.boxofficemojo.com/movies/?id=deepsea3d.htm
1285,"January 13, 2006",https://www.boxofficemojo.com/movies/?id=gloryroad.htm
1286,"March 10, 2006",https://www.boxofficemojo.com/movies/?id=hillshaveeyes06.htm
1287,"November 10, 2006",https://www.boxofficemojo.com/movies/?id=strangerthanfiction.htm
1288,"October 6, 2006",https://www.boxofficemojo.com/movies/?id=tcmbeginning.htm
1289,"September 15, 2006",https://www.boxofficemojo.com/movies/?id=gridirongang.htm
1290,"December 29, 2006",https://www.boxofficemojo.com/movies/?id=panslabyrinth.htm
1291,"April 14, 2006",https://www.boxofficemojo.com/movies/?id=wild.htm
1292,"March 3, 2006",https://www.boxofficemojo.com/movies/?id=16blocks.htm
1293,"April 21, 2006",https://www.boxofficemojo.com/movies/?id=sentinel.htm
1294,"November 22, 2006",https://www.boxofficemojo.com/movies/?id=deckthehalls.htm
1295,"October 27, 2006",https://www.boxofficemojo.com/movies/?id=babel.htm
1296,"March 17, 2006",https://www.boxofficemojo.com/movies/?id=shestheman.htm
1297,"April 28, 2006",https://www.boxofficemojo.com/movies/?id=united93.htm
1298,"June 16, 2006",https://www.boxofficemojo.com/movies/?id=garfield2.htm
1299,"September 1, 2006",https://www.boxofficemojo.com/movies/?id=crank.htm
1300,"May 19, 2005",https://www.boxofficemojo.com/movies/?id=starwars3.htm
1301,"November 18, 2005",https://www.boxofficemojo.com/movies/?id=harrypotter4.htm
1302,"December 14, 2005",https://www.boxofficemojo.com/movies/?id=kingkong05.htm
1303,"July 15, 2005",https://www.boxofficemojo.com/movies/?id=charliechocolate.htm
1304,"May 27, 2005",https://www.boxofficemojo.com/movies/?id=madagascar.htm
1305,"February 11, 2005",https://www.boxofficemojo.com/movies/?id=hitch.htm
1306,"July 8, 2005",https://www.boxofficemojo.com/movies/?id=fantasticfour.htm
1307,"March 11, 2005",https://www.boxofficemojo.com/movies/?id=robots.htm
1308,"March 4, 2005",https://www.boxofficemojo.com/movies/?id=pacifier.htm
1309,"August 19, 2005",https://www.boxofficemojo.com/movies/?id=40yearoldvirgin.htm
1310,"October 28, 2005",https://www.boxofficemojo.com/movies/?id=saw2.htm
1311,"May 13, 2005",https://www.boxofficemojo.com/movies/?id=monsterinlaw.htm
1312,"December 21, 2005",https://www.boxofficemojo.com/movies/?id=cheaperbythedozen2.htm
1313,"June 24, 2005",https://www.boxofficemojo.com/movies/?id=marchofthepenguins.htm
1314,"February 18, 2005",https://www.boxofficemojo.com/movies/?id=constantine.htm
1315,"August 12, 2005",https://www.boxofficemojo.com/movies/?id=fourbrothers.htm
1316,"April 22, 2005",https://www.boxofficemojo.com/movies/?id=interpreter.htm
1317,"April 8, 2005",https://www.boxofficemojo.com/movies/?id=sahara.htm
1318,"June 22, 2005",https://www.boxofficemojo.com/movies/?id=herbie05.htm
1319,"July 29, 2005",https://www.boxofficemojo.com/movies/?id=skyhigh.htm
1320,"November 4, 2005",https://www.boxofficemojo.com/movies/?id=jarhead.htm
1321,"December 16, 2005",https://www.boxofficemojo.com/movies/?id=familystone.htm
1322,"December 9, 2005",https://www.boxofficemojo.com/movies/?id=memoirsofageisha.htm
1323,"October 5, 2005",https://www.boxofficemojo.com/movies/?id=wallaceandgromit05.htm
1324,"May 6, 2005",https://www.boxofficemojo.com/movies/?id=crash05.htm
1325,"September 16, 2005",https://www.boxofficemojo.com/movies/?id=corpsebride.htm
1326,"December 16, 2005",https://www.boxofficemojo.com/movies/?id=hoodwinked.htm
1327,"April 29, 2005",https://www.boxofficemojo.com/movies/?id=hitchhikersguide.htm
