,Domestic,URL
1462,"$88,237,754",https://www.boxofficemojo.com/movies/?id=starskyandhutch.htm
1463,"$86,058,055",https://www.boxofficemojo.com/movies/?id=meangirls.htm
1464,"$85,288,303",https://www.boxofficemojo.com/movies/?id=anchorman.htm
1465,"$81,001,787",https://www.boxofficemojo.com/movies/?id=notebook.htm
1466,"$77,911,774",https://www.boxofficemojo.com/movies/?id=manonfire.htm
1467,"$75,369,589",https://www.boxofficemojo.com/movies/?id=garfield.htm
1468,"$74,541,707",https://www.boxofficemojo.com/movies/?id=ladder49.htm
1469,"$71,503,593",https://www.boxofficemojo.com/movies/?id=sideways.htm
1470,"$67,303,450",https://www.boxofficemojo.com/movies/?id=hidalgo.htm
1471,"$66,208,183",https://www.boxofficemojo.com/movies/?id=killbill2.htm
1472,"$65,111,277",https://www.boxofficemojo.com/movies/?id=barbershop2.htm
1473,"$61,255,921",https://www.boxofficemojo.com/movies/?id=fridaynightlights.htm
1474,"$59,484,742",https://www.boxofficemojo.com/movies/?id=stepfordwives.htm
1475,"$58,169,327",https://www.boxofficemojo.com/movies/?id=withoutapaddle.htm
1476,"$57,890,460",https://www.boxofficemojo.com/movies/?id=shallwedance.htm
1477,"$57,231,747",https://www.boxofficemojo.com/movies/?id=13goingon30.htm
1478,"$53,710,019",https://www.boxofficemojo.com/movies/?id=hero02.htm
1479,"$51,882,244",https://www.boxofficemojo.com/movies/?id=kingarthur.htm
1480,"$51,438,175",https://www.boxofficemojo.com/movies/?id=cinderellastory.htm
1481,"$51,201,453",https://www.boxofficemojo.com/movies/?id=residentevilapocalypse.htm
1482,"$48,116,322",https://www.boxofficemojo.com/movies/?id=fatalbert.htm
1483,"$46,437,717",https://www.boxofficemojo.com/movies/?id=walkingtall.htm
1484,"$44,540,956",https://www.boxofficemojo.com/movies/?id=napoleondynamite.htm
1485,"$41,821,986",https://www.boxofficemojo.com/movies/?id=exorcist4.htm
1486,"$40,226,215",https://www.boxofficemojo.com/movies/?id=bridgetjones2.htm
1487,"$39,799,191",https://www.boxofficemojo.com/movies/?id=ladykillers.htm
1488,"$37,486,512",https://www.boxofficemojo.com/movies/?id=raisinghelen.htm
1489,"$34,400,301",https://www.boxofficemojo.com/movies/?id=eternalsunshine.htm
1490,"$33,987,757",https://www.boxofficemojo.com/movies/?id=closer.htm
1491,"$32,786,074",https://www.boxofficemojo.com/movies/?id=teamamerica.htm
1492,"$32,238,923",https://www.boxofficemojo.com/movies/?id=anacondas.htm
1493,"$31,203,964",https://www.boxofficemojo.com/movies/?id=johnsonfamilyvacation.htm
1494,"$29,331,068",https://www.boxofficemojo.com/movies/?id=confessionsofateenagedramaqueen.htm
1495,"$28,176,497",https://www.boxofficemojo.com/movies/?id=princeandme.htm
1496,"$25,268,157",https://www.boxofficemojo.com/movies/?id=jerseygirl.htm
1497,"$24,020,403",https://www.boxofficemojo.com/movies/?id=lifeaquatic.htm
1498,"$23,630,159",https://www.boxofficemojo.com/movies/?id=agentcodybanks2.htm
1499,"$22,918,387",https://www.boxofficemojo.com/movies/?id=ellaenchanted.htm
1500,"$377,845,905",https://www.boxofficemojo.com/movies/?id=returnoftheking.htm
1501,"$305,413,918",https://www.boxofficemojo.com/movies/?id=piratesofthecaribbean.htm
1502,"$242,829,261",https://www.boxofficemojo.com/movies/?id=brucealmighty.htm
1503,"$173,398,518",https://www.boxofficemojo.com/movies/?id=elf.htm
1504,"$139,313,948",https://www.boxofficemojo.com/movies/?id=matrixrevolutions.htm
1505,"$138,608,444",https://www.boxofficemojo.com/movies/?id=badboys2.htm
1506,"$132,716,677",https://www.boxofficemojo.com/movies/?id=bringingdownthehouse.htm
1507,"$127,154,901",https://www.boxofficemojo.com/movies/?id=2fast2furious.htm
1508,"$120,277,854",https://www.boxofficemojo.com/movies/?id=seabiscuit.htm
1509,"$111,761,982",https://www.boxofficemojo.com/movies/?id=spykids3.htm
1510,"$110,230,332",https://www.boxofficemojo.com/movies/?id=freakyfriday03.htm
1511,"$106,128,601",https://www.boxofficemojo.com/movies/?id=italianjob.htm
1512,"$104,565,114",https://www.boxofficemojo.com/movies/?id=americanwedding.htm
1513,"$102,543,518",https://www.boxofficemojo.com/movies/?id=daredevil.htm
1514,"$100,830,111",https://www.boxofficemojo.com/movies/?id=charliesangels2.htm
1515,"$93,927,920",https://www.boxofficemojo.com/movies/?id=masterandcommander.htm
1516,"$90,135,191",https://www.boxofficemojo.com/movies/?id=mysticriver.htm
1517,"$82,622,655",https://www.boxofficemojo.com/movies/?id=freddyvsjason.htm
1518,"$80,571,655",https://www.boxofficemojo.com/movies/?id=tcm03.htm
1519,"$75,585,093",https://www.boxofficemojo.com/movies/?id=oldschool.htm
1520,"$67,406,573",https://www.boxofficemojo.com/movies/?id=holes.htm
1521,"$66,809,693",https://www.boxofficemojo.com/movies/?id=bigfish.htm
1522,"$65,660,196",https://www.boxofficemojo.com/movies/?id=tombraider2.htm
1523,"$60,476,872",https://www.boxofficemojo.com/movies/?id=shanghaiknights.htm
1524,"$59,696,144",https://www.boxofficemojo.com/movies/?id=loveactually.htm
1525,"$58,331,254",https://www.boxofficemojo.com/movies/?id=openrange.htm
1526,"$56,127,162",https://www.boxofficemojo.com/movies/?id=justmarried.htm
1527,"$52,802,140",https://www.boxofficemojo.com/movies/?id=recruit.htm
1528,"$52,159,536",https://www.boxofficemojo.com/movies/?id=identity.htm
1529,"$49,443,628",https://www.boxofficemojo.com/movies/?id=runawayjury.htm
1530,"$47,938,330",https://www.boxofficemojo.com/movies/?id=agentcodybanks.htm
1531,"$47,726,342",https://www.boxofficemojo.com/movies/?id=rundown.htm
1532,"$46,566,212",https://www.boxofficemojo.com/movies/?id=phonebooth.htm
1533,"$44,585,453",https://www.boxofficemojo.com/movies/?id=lostintranslation.htm
1534,"$43,610,723",https://www.boxofficemojo.com/movies/?id=underthetuscansun.htm
1535,"$42,070,939",https://www.boxofficemojo.com/movies/?id=secondhandlions.htm
1536,"$39,402,572",https://www.boxofficemojo.com/movies/?id=rugratsgowild.htm
1537,"$37,667,746",https://www.boxofficemojo.com/movies/?id=goodboy.htm
1538,"$36,906,460",https://www.boxofficemojo.com/movies/?id=matchstickmen.htm
1539,"$36,105,433",https://www.boxofficemojo.com/movies/?id=whatagirlwants.htm
1540,"$35,327,628",https://www.boxofficemojo.com/movies/?id=intolerablecruelty.htm
1541,"$34,469,210",https://www.boxofficemojo.com/movies/?id=monster.htm
1542,"$34,244,097",https://www.boxofficemojo.com/movies/?id=hunted.htm
1543,"$33,715,436",https://www.boxofficemojo.com/movies/?id=dreamcatcher.htm
1544,"$32,543,449",https://www.boxofficemojo.com/movies/?id=benditlikebeckham.htm
1545,"$31,041,759",https://www.boxofficemojo.com/movies/?id=calendargirls.htm
1546,"$30,308,417",https://www.boxofficemojo.com/movies/?id=honey.htm
1547,"$28,082,366",https://www.boxofficemojo.com/movies/?id=johnnyenglish.htm
1548,"$26,793,311",https://www.boxofficemojo.com/movies/?id=basic.htm
1549,"$26,483,452",https://www.boxofficemojo.com/movies/?id=sinbad.htm
1550,"$380,843,261",https://www.boxofficemojo.com/movies/?id=findingnemo.htm
1551,"$281,576,461",https://www.boxofficemojo.com/movies/?id=matrixreloaded.htm
1552,"$214,949,694",https://www.boxofficemojo.com/movies/?id=x2.htm
1553,"$150,371,112",https://www.boxofficemojo.com/movies/?id=terminator3.htm
1554,"$138,614,544",https://www.boxofficemojo.com/movies/?id=cheaperbythedozen.htm
1555,"$135,645,823",https://www.boxofficemojo.com/movies/?id=angermanagement.htm
1556,"$132,177,234",https://www.boxofficemojo.com/movies/?id=hulk.htm
1557,"$124,728,738",https://www.boxofficemojo.com/movies/?id=somethingsgottagive.htm
1558,"$116,934,650",https://www.boxofficemojo.com/movies/?id=swat.htm
1559,"$111,127,263",https://www.boxofficemojo.com/movies/?id=lastsamurai.htm
1560,"$110,003,217",https://www.boxofficemojo.com/movies/?id=scarymovie3.htm
1561,"$105,813,373",https://www.boxofficemojo.com/movies/?id=howtoloseaguyin10days.htm
1562,"$104,297,061",https://www.boxofficemojo.com/movies/?id=daddydaycare.htm
1563,"$101,149,285",https://www.boxofficemojo.com/movies/?id=catinthehat.htm
1564,"$95,636,509",https://www.boxofficemojo.com/movies/?id=coldmountain.htm
1565,"$90,186,328",https://www.boxofficemojo.com/movies/?id=legallyblonde2.htm
1566,"$85,336,277",https://www.boxofficemojo.com/movies/?id=brotherbear.htm
1567,"$81,261,177",https://www.boxofficemojo.com/movies/?id=schoolofrock.htm
1568,"$75,847,266",https://www.boxofficemojo.com/movies/?id=hauntedmansion.htm
1569,"$70,099,045",https://www.boxofficemojo.com/movies/?id=killbill.htm
1570,"$66,934,963",https://www.boxofficemojo.com/movies/?id=kangaroojack.htm
1571,"$66,465,204",https://www.boxofficemojo.com/movies/?id=leagueofextraordinarygentlemen.htm
1572,"$63,860,942",https://www.boxofficemojo.com/movies/?id=monalisasmile.htm
1573,"$60,060,328",https://www.boxofficemojo.com/movies/?id=badsanta.htm
1574,"$59,694,580",https://www.boxofficemojo.com/movies/?id=gothika.htm
1575,"$56,359,780",https://www.boxofficemojo.com/movies/?id=onceuponatimeinmexico.htm
1576,"$53,790,451",https://www.boxofficemojo.com/movies/?id=paycheck.htm
1577,"$52,333,738",https://www.boxofficemojo.com/movies/?id=radio.htm
1578,"$51,970,690",https://www.boxofficemojo.com/movies/?id=underworld.htm
1579,"$48,462,608",https://www.boxofficemojo.com/movies/?id=peterpan03.htm
1580,"$47,901,582",https://www.boxofficemojo.com/movies/?id=junglebook2.htm
1581,"$46,961,214",https://www.boxofficemojo.com/movies/?id=finaldestination2.htm
1582,"$45,064,915",https://www.boxofficemojo.com/movies/?id=28dayslater.htm
1583,"$43,734,876",https://www.boxofficemojo.com/movies/?id=tearsofthesun.htm
1584,"$42,734,455",https://www.boxofficemojo.com/movies/?id=lizziemcguiremovie.htm
1585,"$41,088,845",https://www.boxofficemojo.com/movies/?id=outoftime.htm
1586,"$38,125,247",https://www.boxofficemojo.com/movies/?id=headofstate.htm
1587,"$37,182,494",https://www.boxofficemojo.com/movies/?id=uptowngirls.htm
1588,"$36,381,186",https://www.boxofficemojo.com/movies/?id=nationalsecurity.htm
1589,"$35,667,218",https://www.boxofficemojo.com/movies/?id=jeeperscreepers2.htm
1590,"$34,712,347",https://www.boxofficemojo.com/movies/?id=cradle2thegrave.htm
1591,"$34,432,201",https://www.boxofficemojo.com/movies/?id=malibusmostwanted.htm
1592,"$33,832,741",https://www.boxofficemojo.com/movies/?id=stuckonyou.htm
1593,"$32,551,396",https://www.boxofficemojo.com/movies/?id=darknessfalls.htm
1594,"$31,186,896",https://www.boxofficemojo.com/movies/?id=core.htm
1595,"$30,940,691",https://www.boxofficemojo.com/movies/?id=hollywoodhomicide.htm
1596,"$30,250,745",https://www.boxofficemojo.com/movies/?id=fightingtemptations.htm
1597,"$27,011,180",https://www.boxofficemojo.com/movies/?id=missing03.htm
1598,"$26,736,098",https://www.boxofficemojo.com/movies/?id=manapart.htm
1599,"$26,276,465",https://www.boxofficemojo.com/movies/?id=dumbanddumberer.htm
1600,"$403,706,375",https://www.boxofficemojo.com/movies/?id=spiderman.htm
1601,"$310,676,740",https://www.boxofficemojo.com/movies/?id=starwars2.htm
1602,"$241,438,208",https://www.boxofficemojo.com/movies/?id=mybigfatgreekwedding.htm
1603,"$213,307,889",https://www.boxofficemojo.com/movies/?id=austinpowers3.htm
1604,"$176,387,405",https://www.boxofficemojo.com/movies/?id=iceage.htm
1605,"$164,615,351",https://www.boxofficemojo.com/movies/?id=catchmeifyoucan.htm
1606,"$153,294,164",https://www.boxofficemojo.com/movies/?id=scoobydoo.htm
1607,"$142,109,382",https://www.boxofficemojo.com/movies/?id=xxx.htm
1608,"$132,072,926",https://www.boxofficemojo.com/movies/?id=minorityreport.htm
1609,"$127,223,418",https://www.boxofficemojo.com/movies/?id=sweethomealabama.htm
1610,"$121,661,683",https://www.boxofficemojo.com/movies/?id=bourneidentity.htm
1611,"$116,750,901",https://www.boxofficemojo.com/movies/?id=8mile.htm
1612,"$96,397,334",https://www.boxofficemojo.com/movies/?id=panicroom.htm
1613,"$93,354,851",https://www.boxofficemojo.com/movies/?id=twoweeksnotice.htm
1614,"$93,149,898",https://www.boxofficemojo.com/movies/?id=reddragon.htm
1615,"$85,846,429",https://www.boxofficemojo.com/movies/?id=spykids2.htm
1616,"$81,172,560",https://www.boxofficemojo.com/movies/?id=snowdogs.htm
1617,"$77,812,000",https://www.boxofficemojo.com/movies/?id=gangsofnewyork.htm
1618,"$75,600,072",https://www.boxofficemojo.com/movies/?id=rookie.htm
1619,"$71,756,802",https://www.boxofficemojo.com/movies/?id=johnq.htm
1620,"$67,355,513",https://www.boxofficemojo.com/movies/?id=insomnia.htm
1621,"$65,016,287",https://www.boxofficemojo.com/movies/?id=aboutschmidt.htm
1622,"$64,255,312",https://www.boxofficemojo.com/movies/?id=jackass.htm
1623,"$56,399,184",https://www.boxofficemojo.com/movies/?id=drumline.htm
1624,"$52,775,765",https://www.boxofficemojo.com/movies/?id=unfaithful.htm
1625,"$50,547,998",https://www.boxofficemojo.com/movies/?id=tuxedo.htm
1626,"$48,360,547",https://www.boxofficemojo.com/movies/?id=bigfatliar.htm
1627,"$43,061,982",https://www.boxofficemojo.com/movies/?id=reignoffire.htm
1628,"$41,543,917",https://www.boxofficemojo.com/movies/?id=highcrimes.htm
1629,"$41,281,092",https://www.boxofficemojo.com/movies/?id=walktoremember.htm
1630,"$40,914,068",https://www.boxofficemojo.com/movies/?id=windtalkers.htm
1631,"$40,388,794",https://www.boxofficemojo.com/movies/?id=masterofdisguise.htm
1632,"$40,108,697",https://www.boxofficemojo.com/movies/?id=wildthornberrys.htm
1633,"$40,007,742",https://www.boxofficemojo.com/movies/?id=enough.htm
1634,"$38,176,783",https://www.boxofficemojo.com/movies/?id=treasureplanet.htm
1635,"$37,950,822",https://www.boxofficemojo.com/movies/?id=40daysand40nights.htm
1636,"$36,989,956",https://www.boxofficemojo.com/movies/?id=clockstoppers.htm
1637,"$435,110,554",https://www.boxofficemojo.com/movies/?id=et20th.htm
1638,"$35,081,594",https://www.boxofficemojo.com/movies/?id=hotchick.htm
1639,"$33,253,609",https://www.boxofficemojo.com/movies/?id=fridayafternext.htm
1640,"$32,130,627",https://www.boxofficemojo.com/movies/?id=analyzethat.htm
1641,"$31,597,131",https://www.boxofficemojo.com/movies/?id=onehourphoto.htm
1642,"$30,336,800",https://www.boxofficemojo.com/movies/?id=queenofthedamned.htm
1643,"$30,307,416",https://www.boxofficemojo.com/movies/?id=bangersisters.htm
1644,"$30,113,491",https://www.boxofficemojo.com/movies/?id=ghostship.htm
1645,"$28,564,995",https://www.boxofficemojo.com/movies/?id=swimfan.htm
1646,"$27,363,891",https://www.boxofficemojo.com/movies/?id=brownsugar.htm
1647,"$25,916,319",https://www.boxofficemojo.com/movies/?id=allaboutthebenjamins.htm
1648,"$25,581,229",https://www.boxofficemojo.com/movies/?id=veggietales.htm
1649,"$25,296,447",https://www.boxofficemojo.com/movies/?id=transporter.htm
1650,"$342,551,365",https://www.boxofficemojo.com/movies/?id=twotowers.htm
1651,"$261,988,482",https://www.boxofficemojo.com/movies/?id=harrypotter2.htm
1652,"$227,966,634",https://www.boxofficemojo.com/movies/?id=signs.htm
1653,"$190,418,803",https://www.boxofficemojo.com/movies/?id=meninblack2.htm
1654,"$170,687,518",https://www.boxofficemojo.com/movies/?id=chicago.htm
1655,"$160,942,139",https://www.boxofficemojo.com/movies/?id=dieanotherday.htm
1656,"$145,794,338",https://www.boxofficemojo.com/movies/?id=lilostitch.htm
1657,"$139,236,327",https://www.boxofficemojo.com/movies/?id=santaclause2.htm
1658,"$129,128,133",https://www.boxofficemojo.com/movies/?id=ring.htm
1659,"$126,293,452",https://www.boxofficemojo.com/movies/?id=mrdeeds.htm
1660,"$118,907,036",https://www.boxofficemojo.com/movies/?id=sumofallfears.htm
1661,"$104,454,762",https://www.boxofficemojo.com/movies/?id=roadtoperdition.htm
1662,"$94,011,225",https://www.boxofficemojo.com/movies/?id=maidinmanhattan.htm
1663,"$93,341,996",https://www.boxofficemojo.com/movies/?id=spacestation3dimax.htm
1664,"$91,047,077",https://www.boxofficemojo.com/movies/?id=scorpionking.htm
1665,"$82,348,319",https://www.boxofficemojo.com/movies/?id=blade2.htm
1666,"$78,122,718",https://www.boxofficemojo.com/movies/?id=weweresoldiers.htm
1667,"$75,782,105",https://www.boxofficemojo.com/movies/?id=barbershop.htm
1668,"$73,280,117",https://www.boxofficemojo.com/movies/?id=spirit.htm
1669,"$69,599,016",https://www.boxofficemojo.com/movies/?id=yaya.htm
1670,"$66,818,548",https://www.boxofficemojo.com/movies/?id=changinglanes.htm
1671,"$64,956,806",https://www.boxofficemojo.com/movies/?id=stuartlittle2.htm
1672,"$56,832,494",https://www.boxofficemojo.com/movies/?id=timemachine.htm
1673,"$54,234,062",https://www.boxofficemojo.com/movies/?id=countmontecristo.htm
1674,"$51,432,760",https://www.boxofficemojo.com/movies/?id=likemike.htm
1675,"$48,430,258",https://www.boxofficemojo.com/movies/?id=returntoneverland.htm
1676,"$43,254,409",https://www.boxofficemojo.com/movies/?id=startrek10.htm
1677,"$41,675,994",https://www.boxofficemojo.com/movies/?id=hours.htm
1678,"$41,385,278",https://www.boxofficemojo.com/movies/?id=aboutaboy.htm
1679,"$41,076,018",https://www.boxofficemojo.com/movies/?id=orangecounty.htm
1680,"$40,390,647",https://www.boxofficemojo.com/movies/?id=bluecrush.htm
1681,"$40,119,709",https://www.boxofficemojo.com/movies/?id=residentevil.htm
1682,"$40,077,257",https://www.boxofficemojo.com/movies/?id=collateraldamage.htm
1683,"$39,089,928",https://www.boxofficemojo.com/movies/?id=undercoverbrother.htm
1684,"$38,082,712",https://www.boxofficemojo.com/movies/?id=showtime.htm
1685,"$37,191,304",https://www.boxofficemojo.com/movies/?id=crossroads.htm
1686,"$35,746,370",https://www.boxofficemojo.com/movies/?id=mothmanprophecies.htm
1687,"$35,168,966",https://www.boxofficemojo.com/movies/?id=k19.htm
1688,"$33,561,137",https://www.boxofficemojo.com/movies/?id=ispy.htm
1689,"$32,572,577",https://www.boxofficemojo.com/movies/?id=pianist.htm
1690,"$31,945,749",https://www.boxofficemojo.com/movies/?id=murderbynumbers.htm
1691,"$30,354,442",https://www.boxofficemojo.com/movies/?id=halloween8.htm
1692,"$30,323,400",https://www.boxofficemojo.com/movies/?id=dragonfly.htm
1693,"$30,160,161",https://www.boxofficemojo.com/movies/?id=badcompany.htm
1694,"$29,760,152",https://www.boxofficemojo.com/movies/?id=newguy.htm
1695,"$28,442,574",https://www.boxofficemojo.com/movies/?id=crocodilehunter.htm
1696,"$26,235,081",https://www.boxofficemojo.com/movies/?id=bloodwork.htm
1697,"$25,885,000",https://www.boxofficemojo.com/movies/?id=frida.htm
1698,"$218,967,620",https://www.boxofficemojo.com/movies/?id=beautybeastimax.htm
1699,"$24,718,164",https://www.boxofficemojo.com/movies/?id=sweetestthing.htm
1700,"$317,575,550",https://www.boxofficemojo.com/movies/?id=harrypotter.htm
1701,"$267,665,011",https://www.boxofficemojo.com/movies/?id=shrek.htm
1702,"$226,164,286",https://www.boxofficemojo.com/movies/?id=rushhour2.htm
1703,"$198,542,554",https://www.boxofficemojo.com/movies/?id=pearlharbor.htm
1704,"$181,171,875",https://www.boxofficemojo.com/movies/?id=jurassicpark3.htm
1705,"$170,742,341",https://www.boxofficemojo.com/movies/?id=beautifulmind.htm
1706,"$145,103,595",https://www.boxofficemojo.com/movies/?id=americanpie2.htm
1707,"$131,168,070",https://www.boxofficemojo.com/movies/?id=tombraider.htm
1708,"$112,719,001",https://www.boxofficemojo.com/movies/?id=spykids.htm
1709,"$108,248,956",https://www.boxofficemojo.com/movies/?id=princessdiaries.htm
1710,"$96,522,687",https://www.boxofficemojo.com/movies/?id=others.htm
1711,"$93,607,673",https://www.boxofficemojo.com/movies/?id=americassweethearts.htm
1712,"$91,057,006",https://www.boxofficemojo.com/movies/?id=savethelastdance.htm
1713,"$80,936,232",https://www.boxofficemojo.com/movies/?id=jimmyneutron.htm
1714,"$76,631,907",https://www.boxofficemojo.com/movies/?id=trainingday.htm
1715,"$71,543,427",https://www.boxofficemojo.com/movies/?id=bridgetjonessdiary.htm
1716,"$71,107,711",https://www.boxofficemojo.com/movies/?id=score.htm
1717,"$69,772,969",https://www.boxofficemojo.com/movies/?id=swordfish.htm
1718,"$64,186,502",https://www.boxofficemojo.com/movies/?id=downtoearth.htm
1719,"$60,400,856",https://www.boxofficemojo.com/movies/?id=weddingplanner.htm
1720,"$58,203,105",https://www.boxofficemojo.com/movies/?id=ali.htm
1721,"$57,386,607",https://www.boxofficemojo.com/movies/?id=moulinrouge.htm
1722,"$56,569,702",https://www.boxofficemojo.com/movies/?id=aknightstale.htm
1723,"$52,990,775",https://www.boxofficemojo.com/movies/?id=blow.htm
1724,"$51,758,599",https://www.boxofficemojo.com/movies/?id=exitwounds.htm
1725,"$50,338,485",https://www.boxofficemojo.com/movies/?id=k-pax.htm
1726,"$47,121,859",https://www.boxofficemojo.com/movies/?id=kateandleopold.htm
1727,"$45,172,250",https://www.boxofficemojo.com/movies/?id=zoolander.htm
1728,"$41,867,960",https://www.boxofficemojo.com/movies/?id=thirteenghosts.htm
1729,"$41,308,615",https://www.boxofficemojo.com/movies/?id=gosfordpark.htm
1730,"$40,311,852",https://www.boxofficemojo.com/movies/?id=iamsam.htm
1731,"$38,345,494",https://www.boxofficemojo.com/movies/?id=evolution.htm
1732,"$37,904,175",https://www.boxofficemojo.com/movies/?id=jeeperscreepers.htm
1733,"$36,706,141",https://www.boxofficemojo.com/movies/?id=recessschoolsout.htm
1734,"$33,426,971",https://www.boxofficemojo.com/movies/?id=blackknight.htm
1735,"$33,225,499",https://www.boxofficemojo.com/movies/?id=amelie.htm
1736,"$32,269,834",https://www.boxofficemojo.com/movies/?id=whatstheworstthatcouldhappen.htm
1737,"$31,602,566",https://www.boxofficemojo.com/movies/?id=fromhell.htm
1738,"$31,178,740",https://www.boxofficemojo.com/movies/?id=howhigh.htm
1739,"$30,085,147",https://www.boxofficemojo.com/movies/?id=jayandthesilentbobstrikeback.htm
1740,"$28,734,552",https://www.boxofficemojo.com/movies/?id=babyboy.htm
1741,"$27,457,409",https://www.boxofficemojo.com/movies/?id=brothers.htm
1742,"$27,087,695",https://www.boxofficemojo.com/movies/?id=joedirt.htm
1743,"$25,635,682",https://www.boxofficemojo.com/movies/?id=crocodiledundeeinla.htm
1744,"$25,543,895",https://www.boxofficemojo.com/movies/?id=captaincorellismandolin.htm
1745,"$24,403,552",https://www.boxofficemojo.com/movies/?id=15minutes.htm
1746,"$24,174,218",https://www.boxofficemojo.com/movies/?id=angeleyes.htm
1747,"$23,510,841",https://www.boxofficemojo.com/movies/?id=heist.htm
1748,"$22,771,646",https://www.boxofficemojo.com/movies/?id=joesomebody.htm
1749,"$21,974,919",https://www.boxofficemojo.com/movies/?id=joyride.htm
1750,"$315,544,750",https://www.boxofficemojo.com/movies/?id=fellowshipofthering.htm
1751,"$289,916,256",https://www.boxofficemojo.com/movies/?id=monstersinc.htm
1752,"$202,019,785",https://www.boxofficemojo.com/movies/?id=mummyreturns.htm
1753,"$183,417,150",https://www.boxofficemojo.com/movies/?id=oceanseleven.htm
1754,"$180,011,740",https://www.boxofficemojo.com/movies/?id=planetoftheapes01.htm
1755,"$165,092,268",https://www.boxofficemojo.com/movies/?id=hannibal.htm
1756,"$144,533,925",https://www.boxofficemojo.com/movies/?id=fastandfurious.htm
1757,"$112,952,899",https://www.boxofficemojo.com/movies/?id=drdolittle2.htm
1758,"$108,638,745",https://www.boxofficemojo.com/movies/?id=blackhawkdown.htm
1759,"$100,618,344",https://www.boxofficemojo.com/movies/?id=vanillasky.htm
1760,"$96,520,674",https://www.boxofficemojo.com/movies/?id=legallyblonde.htm
1761,"$93,385,515",https://www.boxofficemojo.com/movies/?id=catsanddogs.htm
1762,"$84,056,472",https://www.boxofficemojo.com/movies/?id=atlantis.htm
1763,"$78,616,689",https://www.boxofficemojo.com/movies/?id=ai.htm
1764,"$74,078,174",https://www.boxofficemojo.com/movies/?id=alongcameaspider.htm
1765,"$71,308,997",https://www.boxofficemojo.com/movies/?id=scarymovie2.htm
1766,"$70,839,203",https://www.boxofficemojo.com/movies/?id=shallowhal.htm
1767,"$66,845,033",https://www.boxofficemojo.com/movies/?id=mexican.htm
1768,"$62,362,560",https://www.boxofficemojo.com/movies/?id=spygame.htm
1769,"$58,856,790",https://www.boxofficemojo.com/movies/?id=behindenemylines.htm
1770,"$57,743,062",https://www.boxofficemojo.com/movies/?id=animal.htm
1771,"$56,618,055",https://www.boxofficemojo.com/movies/?id=ratrace.htm
1772,"$55,001,642",https://www.boxofficemojo.com/movies/?id=dontsayaword.htm
1773,"$52,364,010",https://www.boxofficemojo.com/movies/?id=royaltenenbaums.htm
1774,"$51,401,758",https://www.boxofficemojo.com/movies/?id=enemyatthegates.htm
1775,"$50,294,317",https://www.boxofficemojo.com/movies/?id=serendipity.htm
1776,"$45,246,095",https://www.boxofficemojo.com/movies/?id=domesticdistrubance.htm
1777,"$43,905,746",https://www.boxofficemojo.com/movies/?id=theone.htm
1778,"$41,575,141",https://www.boxofficemojo.com/movies/?id=bandits.htm
1779,"$40,336,607",https://www.boxofficemojo.com/movies/?id=heartbreakers.htm
1780,"$40,222,729",https://www.boxofficemojo.com/movies/?id=hardball.htm
1781,"$38,252,284",https://www.boxofficemojo.com/movies/?id=notanotherteenmovie.htm
1782,"$36,845,124",https://www.boxofficemojo.com/movies/?id=kissofthedragon.htm
1783,"$35,930,604",https://www.boxofficemojo.com/movies/?id=inthebedroom.htm
1784,"$33,357,476",https://www.boxofficemojo.com/movies/?id=seespotrun.htm
1785,"$32,720,065",https://www.boxofficemojo.com/movies/?id=driven.htm
1786,"$32,131,830",https://www.boxofficemojo.com/movies/?id=finalfantasy.htm
1787,"$31,273,922",https://www.boxofficemojo.com/movies/?id=monstersball.htm
1788,"$30,165,536",https://www.boxofficemojo.com/movies/?id=ridingincarswithboys.htm
1789,"$29,831,583",https://www.boxofficemojo.com/movies/?id=doubletake.htm
1790,"$27,807,266",https://www.boxofficemojo.com/movies/?id=majestic.htm
1791,"$27,343,067",https://www.boxofficemojo.com/movies/?id=someonelikeyou.htm
1792,"$27,073,640",https://www.boxofficemojo.com/movies/?id=musketeer.htm
1793,"$25,544,867",https://www.boxofficemojo.com/movies/?id=memento.htm
1794,"$25,288,103",https://www.boxofficemojo.com/movies/?id=sweetnovember.htm
1795,"$24,185,781",https://www.boxofficemojo.com/movies/?id=heartsinatlantis.htm
1796,"$23,980,304",https://www.boxofficemojo.com/movies/?id=corkycomano.htm
1797,"$23,249,649",https://www.boxofficemojo.com/movies/?id=kingdomcome.htm
1798,"$22,235,901",https://www.boxofficemojo.com/movies/?id=twocanplaythatgame.htm
1799,"$20,384,136",https://www.boxofficemojo.com/movies/?id=valentine.htm
1800,"$260,044,825",https://www.boxofficemojo.com/movies/?id=grinch.htm
1801,"$215,409,889",https://www.boxofficemojo.com/movies/?id=mi2.htm
1802,"$182,811,707",https://www.boxofficemojo.com/movies/?id=whatwomenwant.htm
1803,"$166,244,045",https://www.boxofficemojo.com/movies/?id=meettheparents.htm
1804,"$157,019,771",https://www.boxofficemojo.com/movies/?id=scarymovie.htm
1805,"$137,748,063",https://www.boxofficemojo.com/movies/?id=dinosaur.htm
1806,"$125,595,205",https://www.boxofficemojo.com/movies/?id=erinbrockovich.htm
1807,"$124,115,725",https://www.boxofficemojo.com/movies/?id=traffic.htm
1808,"$117,559,438",https://www.boxofficemojo.com/movies/?id=bigmommashouse.htm
