,Foreign,URL
975,"$26,377,032",https://www.boxofficemojo.com/movies/?id=fridaythe13th09.htm
976,"$37,929,566",https://www.boxofficemojo.com/movies/?id=timetravelerswife.htm
977,"$55,947,951",https://www.boxofficemojo.com/movies/?id=bridewars.htm
978,"$46,973,243",https://www.boxofficemojo.com/movies/?id=ghostsofgirlfriendspast.htm
979,n/a,https://www.boxofficemojo.com/movies/?id=icandobadallbymyself.htm
980,"$47,261,636",https://www.boxofficemojo.com/movies/?id=olddogs.htm
981,"$46,514,645",https://www.boxofficemojo.com/movies/?id=mysisterskeeper.htm
982,"$45,551,186",https://www.boxofficemojo.com/movies/?id=underworld3.htm
983,"$49,507,108",https://www.boxofficemojo.com/movies/?id=lovelybones.htm
984,"$33,843,640",https://www.boxofficemojo.com/movies/?id=unborn09.htm
985,"$48,742,021",https://www.boxofficemojo.com/movies/?id=dragmetohell.htm
986,"$37,573,827",https://www.boxofficemojo.com/movies/?id=duplicity.htm
987,"$83,867,000",https://www.boxofficemojo.com/movies/?id=surrogates.htm
988,"$84,742,607",https://www.boxofficemojo.com/movies/?id=eastwood09.htm
989,"$7,528,069",https://www.boxofficemojo.com/movies/?id=notorious08.htm
990,"$40,023,637",https://www.boxofficemojo.com/movies/?id=pinkpanther2.htm
991,"$6,028,494",https://www.boxofficemojo.com/movies/?id=halloween209.htm
992,"$12,534,013",https://www.boxofficemojo.com/movies/?id=lasthouseontheleft09.htm
993,"$28,331,360",https://www.boxofficemojo.com/movies/?id=500daysofsummer.htm
994,"$17,047,091",https://www.boxofficemojo.com/movies/?id=push09.htm
995,"$6,612,836",https://www.boxofficemojo.com/movies/?id=soloist.htm
996,"$55,700,163",https://www.boxofficemojo.com/movies/?id=grantparker09.htm
997,"$13,027,228",https://www.boxofficemojo.com/movies/?id=uninvited.htm
998,"$40,540,337",https://www.boxofficemojo.com/movies/?id=saw6.htm
999,"$22,223,153",https://www.boxofficemojo.com/movies/?id=fourthkind.htm
1000,"$469,700,000",https://www.boxofficemojo.com/movies/?id=darkknight.htm
1001,"$469,534,914",https://www.boxofficemojo.com/movies/?id=indianajones4.htm
1002,"$309,473,269",https://www.boxofficemojo.com/movies/?id=wall-e.htm
1003,"$200,846,934",https://www.boxofficemojo.com/movies/?id=twilight08.htm
1004,"$417,722,300",https://www.boxofficemojo.com/movies/?id=jamesbond22.htm
1005,"$262,606,383",https://www.boxofficemojo.com/movies/?id=sexandthecity.htm
1006,"$465,711,574",https://www.boxofficemojo.com/movies/?id=mammamia.htm
1007,"$278,044,078",https://www.boxofficemojo.com/movies/?id=narnia2.htm
1008,"$128,620,638",https://www.boxofficemojo.com/movies/?id=incrediblehulk.htm
1009,"$100,366,245",https://www.boxofficemojo.com/movies/?id=getsmart.htm
1010,"$43,587,657",https://www.boxofficemojo.com/movies/?id=fourchristmases.htm
1011,"$77,557,336",https://www.boxofficemojo.com/movies/?id=tropicthunder.htm
1012,"$298,636,863",https://www.boxofficemojo.com/movies/?id=mummy3.htm
1013,"$76,625,826",https://www.boxofficemojo.com/movies/?id=eagleeye.htm
1014,"$99,917,174",https://www.boxofficemojo.com/movies/?id=youdontmesswiththezohan.htm
1015,"$175,000,000",https://www.boxofficemojo.com/movies/?id=10000bc.htm
1016,"$162,349,761",https://www.boxofficemojo.com/movies/?id=highschoolmusical3.htm
1017,"$117,198,951",https://www.boxofficemojo.com/movies/?id=valkyrie.htm
1018,"$139,098,151",https://www.boxofficemojo.com/movies/?id=whathappensinvegas.htm
1019,"$90,715,593",https://www.boxofficemojo.com/movies/?id=cloverfield.htm
1020,"$83,450,665",https://www.boxofficemojo.com/movies/?id=27dresses.htm
1021,"$78,895,185",https://www.boxofficemojo.com/movies/?id=vantagepoint.htm
1022,"$41,000,000",https://www.boxofficemojo.com/movies/?id=foolsgold.htm
1023,"$25,086,657",https://www.boxofficemojo.com/movies/?id=rolemodels.htm
1024,"$98,896,925",https://www.boxofficemojo.com/movies/?id=happening.htm
1025,"$3,669,436",https://www.boxofficemojo.com/movies/?id=babymama.htm
1026,"$92,798,917",https://www.boxofficemojo.com/movies/?id=stepup2.htm
1027,"$29,793,535",https://www.boxofficemojo.com/movies/?id=strangers.htm
1028,"$36,070,820",https://www.boxofficemojo.com/movies/?id=taleofdespereaux.htm
1029,"$22,205,551",https://www.boxofficemojo.com/movies/?id=housebunny.htm
1030,"$59,950,026",https://www.boxofficemojo.com/movies/?id=madeofhonor.htm
1031,"$262,453",https://www.boxofficemojo.com/movies/?id=travelingpants2.htm
1032,"$13,328,526",https://www.boxofficemojo.com/movies/?id=promnight07.htm
1033,"$1,214,268",https://www.boxofficemojo.com/movies/?id=roscoejenkins.htm
1034,"$42,524,402",https://www.boxofficemojo.com/movies/?id=nightsinrodanthe.htm
1035,"$38,379,289",https://www.boxofficemojo.com/movies/?id=righteouskill.htm
1036,"$5,390,131",https://www.boxofficemojo.com/movies/?id=lakeviewterrace.htm
1037,"$5,384,395",https://www.boxofficemojo.com/movies/?id=haroldandkumar2.htm
1038,"$2,177,160",https://www.boxofficemojo.com/movies/?id=secretlifeofbees.htm
1039,"$39,361,483",https://www.boxofficemojo.com/movies/?id=deathrace.htm
1040,"$33,121,290",https://www.boxofficemojo.com/movies/?id=starwarsclonewars.htm
1041,"$10,405,206",https://www.boxofficemojo.com/movies/?id=semipro.htm
1042,"$17,460,764",https://www.boxofficemojo.com/movies/?id=doubt.htm
1043,"$23,206,319",https://www.boxofficemojo.com/movies/?id=definitelymaybe.htm
1044,"$22,745,285",https://www.boxofficemojo.com/movies/?id=milk.htm
1045,"$9,628,095",https://www.boxofficemojo.com/movies/?id=quarantine.htm
1046,"$10,647,165",https://www.boxofficemojo.com/movies/?id=zackandmirimakeaporno.htm
1047,"$9,925,554",https://www.boxofficemojo.com/movies/?id=leatherheads.htm
1048,"$34,728,996",https://www.boxofficemojo.com/movies/?id=spacechimps.htm
1049,"$23,971,759",https://www.boxofficemojo.com/movies/?id=untraceable.htm
1050,"$266,762,121",https://www.boxofficemojo.com/movies/?id=ironman.htm
1051,"$396,440,472",https://www.boxofficemojo.com/movies/?id=hancock.htm
1052,"$416,309,969",https://www.boxofficemojo.com/movies/?id=kungfupanda.htm
1053,"$423,889,404",https://www.boxofficemojo.com/movies/?id=madagascar2.htm
1054,"$142,608,575",https://www.boxofficemojo.com/movies/?id=hortonhearsawho.htm
1055,"$121,862,926",https://www.boxofficemojo.com/movies/?id=grantorino.htm
1056,"$99,563,362",https://www.boxofficemojo.com/movies/?id=marleyandme.htm
1057,"$236,590,616",https://www.boxofficemojo.com/movies/?id=slumdogmillionaire.htm
1058,"$206,924,701",https://www.boxofficemojo.com/movies/?id=wanted.htm
1059,"$206,422,757",https://www.boxofficemojo.com/movies/?id=curiouscaseofbenjaminbutton.htm
1060,"$195,926,415",https://www.boxofficemojo.com/movies/?id=bolt.htm
1061,"$102,772,467",https://www.boxofficemojo.com/movies/?id=bedtimestories.htm
1062,"$140,290,781",https://www.boxofficemojo.com/movies/?id=journeytothecenteroftheearth.htm
1063,"$27,638,849",https://www.boxofficemojo.com/movies/?id=stepbrothers.htm
1064,"$125,550,661",https://www.boxofficemojo.com/movies/?id=yesman.htm
1065,"$54,767,204",https://www.boxofficemojo.com/movies/?id=beverlyhillschihuahua.htm
1066,"$14,283,463",https://www.boxofficemojo.com/movies/?id=pineappleexpress.htm
1067,"$76,767,975",https://www.boxofficemojo.com/movies/?id=21.htm
1068,"$142,059,058",https://www.boxofficemojo.com/movies/?id=jumper.htm
1069,"$153,726,881",https://www.boxofficemojo.com/movies/?id=daytheearthstoodstill08.htm
1070,"$84,401,560",https://www.boxofficemojo.com/movies/?id=hellboy2.htm
1071,"$91,644,614",https://www.boxofficemojo.com/movies/?id=spiderwickchronicles.htm
1072,"$98,216,377",https://www.boxofficemojo.com/movies/?id=sevenpounds.htm
1073,"$5,360,255",https://www.boxofficemojo.com/movies/?id=hannahmontanaconcert.htm
1074,"$42,000,652",https://www.boxofficemojo.com/movies/?id=forgettingsarahmarshall.htm
1075,"$103,364,722",https://www.boxofficemojo.com/movies/?id=burnafterreading.htm
1076,"$57,117,290",https://www.boxofficemojo.com/movies/?id=saw5.htm
1077,"$75,904,732",https://www.boxofficemojo.com/movies/?id=forbiddenkingdom.htm
1078,"$161,788,219",https://www.boxofficemojo.com/movies/?id=australia.htm
1079,"$52,069,580",https://www.boxofficemojo.com/movies/?id=nimsisland.htm
1080,"$5,939,249",https://www.boxofficemojo.com/movies/?id=collegeroadtrip.htm
1081,"$50,000,000",https://www.boxofficemojo.com/movies/?id=speedracer.htm
1082,"$70,490,185",https://www.boxofficemojo.com/movies/?id=rambo08.htm
1083,n/a,https://www.boxofficemojo.com/movies/?id=meetthebrowns.htm
1084,"$44,727,512",https://www.boxofficemojo.com/movies/?id=maxpayne.htm
1085,"$76,506,231",https://www.boxofficemojo.com/movies/?id=bodyoflies.htm
1086,"$46,413,155",https://www.boxofficemojo.com/movies/?id=meetthespartans.htm
1087,"$872,746",https://www.boxofficemojo.com/movies/?id=firstsunday.htm
1088,n/a,https://www.boxofficemojo.com/movies/?id=familythatpreys.htm
1089,"$77,280,454",https://www.boxofficemojo.com/movies/?id=changeling08.htm
1090,"$74,707,560",https://www.boxofficemojo.com/movies/?id=reader.htm
1091,"$16,980",https://www.boxofficemojo.com/movies/?id=fireproof.htm
1092,"$16,828,521",https://www.boxofficemojo.com/movies/?id=drillbittaylor.htm
1093,"$8,627,551",https://www.boxofficemojo.com/movies/?id=loveguru.htm
1094,"$77,264,487",https://www.boxofficemojo.com/movies/?id=transporter3.htm
1095,"$2,018,844",https://www.boxofficemojo.com/movies/?id=nickandnorahsinfiniteplaylist.htm
1096,"$25,545,945",https://www.boxofficemojo.com/movies/?id=eye07.htm
1097,"$46,797,168",https://www.boxofficemojo.com/movies/?id=mirrors.htm
1098,"$34,762,136",https://www.boxofficemojo.com/movies/?id=bankjob.htm
1099,"$22,510,406",https://www.boxofficemojo.com/movies/?id=defiance.htm
1100,"$554,341,323",https://www.boxofficemojo.com/movies/?id=spiderman3.htm
1101,"$390,463,587",https://www.boxofficemojo.com/movies/?id=transformers06.htm
1102,"$647,881,191",https://www.boxofficemojo.com/movies/?id=harrypotter5.htm
1103,"$215,353,068",https://www.boxofficemojo.com/movies/?id=bourneultimatum.htm
1104,"$144,009,659",https://www.boxofficemojo.com/movies/?id=alvinandthechipmunks.htm
1105,"$414,257,297",https://www.boxofficemojo.com/movies/?id=ratatouille.htm
1106,"$85,351,877",https://www.boxofficemojo.com/movies/?id=wildhogs.htm
1107,"$87,916,319",https://www.boxofficemojo.com/movies/?id=juno.htm
1108,"$249,002,061",https://www.boxofficemojo.com/movies/?id=diehard4.htm
1109,"$136,300,392",https://www.boxofficemojo.com/movies/?id=americangangster.htm
1110,"$160,963,300",https://www.boxofficemojo.com/movies/?id=beemovie.htm
1111,"$66,012,658",https://www.boxofficemojo.com/movies/?id=chuckandlarry.htm
1112,"$27,114,094",https://www.boxofficemojo.com/movies/?id=bladesofglory.htm
1113,"$112,935,797",https://www.boxofficemojo.com/movies/?id=ghostrider.htm
1114,"$71,510,863",https://www.boxofficemojo.com/movies/?id=meettherobinsons.htm
1115,"$81,906,000",https://www.boxofficemojo.com/movies/?id=bucketlist.htm
1116,"$114,113,166",https://www.boxofficemojo.com/movies/?id=beowulf.htm
1117,"$37,550,442",https://www.boxofficemojo.com/movies/?id=disturbia.htm
1118,"$25,831,572",https://www.boxofficemojo.com/movies/?id=fredclaus.htm
1119,"$302,127,136",https://www.boxofficemojo.com/movies/?id=goldencompass.htm
1120,"$76,052,538",https://www.boxofficemojo.com/movies/?id=saw4.htm
1121,"$90,176,819",https://www.boxofficemojo.com/movies/?id=surfsup.htm
1122,"$658,361",https://www.boxofficemojo.com/movies/?id=whydidigetmarried.htm
1123,"$103,139,531",https://www.boxofficemojo.com/movies/?id=psiloveyou.htm
1124,"$99,625,091",https://www.boxofficemojo.com/movies/?id=sweeneytodd.htm
1125,"$97,763,386",https://www.boxofficemojo.com/movies/?id=residentevil3.htm
1126,"$8,725,535",https://www.boxofficemojo.com/movies/?id=arewedoneyet.htm
1127,"$43,957,953",https://www.boxofficemojo.com/movies/?id=michaelclayton.htm
1128,"$20,734,896",https://www.boxofficemojo.com/movies/?id=daninreallife.htm
1129,"$48,693,414",https://www.boxofficemojo.com/movies/?id=shooter.htm
1130,"$21,509,872",https://www.boxofficemojo.com/movies/?id=underdog.htm
1131,"$26,811,450",https://www.boxofficemojo.com/movies/?id=becauseisaidso.htm
1132,"$62,125,188",https://www.boxofficemojo.com/movies/?id=waterhorse.htm
1133,"$47,126,197",https://www.boxofficemojo.com/movies/?id=epicmovie.htm
1134,"$35,936,977",https://www.boxofficemojo.com/movies/?id=30daysofnight.htm
1135,"$96,925,088",https://www.boxofficemojo.com/movies/?id=stardust.htm
1136,"$90,979,393",https://www.boxofficemojo.com/movies/?id=heartbreakkid.htm
1137,"$21,316,209",https://www.boxofficemojo.com/movies/?id=smokinaces.htm
1138,"$42,373,648",https://www.boxofficemojo.com/movies/?id=number23.htm
1139,"$196,434,177",https://www.boxofficemojo.com/movies/?id=bean2.htm
1140,"$51,705,830",https://www.boxofficemojo.com/movies/?id=zodiac07.htm
1141,"$37,413,106",https://www.boxofficemojo.com/movies/?id=mrmagorium.htm
1142,"$242,265",https://www.boxofficemojo.com/movies/?id=daddyslittlegirls.htm
1143,"$35,599,524",https://www.boxofficemojo.com/movies/?id=28weekslater.htm
1144,"$19,572,602",https://www.boxofficemojo.com/movies/?id=mrbrooks.htm
1145,"$21,807,447",https://www.boxofficemojo.com/movies/?id=nannydiaries.htm
1146,"$5,054,410",https://www.boxofficemojo.com/movies/?id=nancydrew.htm
1147,"$37,644,845",https://www.boxofficemojo.com/movies/?id=reaping.htm
1148,"$11,548,030",https://www.boxofficemojo.com/movies/?id=sicko.htm
1149,"$49,105,662",https://www.boxofficemojo.com/movies/?id=perfectstranger.htm
1150,"$476,238,218",https://www.boxofficemojo.com/movies/?id=shrek3.htm
1151,"$654,000,000",https://www.boxofficemojo.com/movies/?id=piratesofthecaribbean3.htm
1152,"$328,956,000",https://www.boxofficemojo.com/movies/?id=iamlegend.htm
1153,"$237,400,485",https://www.boxofficemojo.com/movies/?id=nationaltreasure2.htm
1154,"$245,453,242",https://www.boxofficemojo.com/movies/?id=300.htm
1155,"$343,936,008",https://www.boxofficemojo.com/movies/?id=simpsons.htm
1156,"$70,307,601",https://www.boxofficemojo.com/movies/?id=knockedup.htm
1157,"$117,896,265",https://www.boxofficemojo.com/movies/?id=rushhour3.htm
1158,"$157,126,025",https://www.boxofficemojo.com/movies/?id=fantasticfour2.htm
1159,"$212,680,390",https://www.boxofficemojo.com/movies/?id=enchanted.htm
1160,"$48,408,493",https://www.boxofficemojo.com/movies/?id=superbad.htm
1161,"$83,676,726",https://www.boxofficemojo.com/movies/?id=hairspray07.htm
1162,"$194,157,900",https://www.boxofficemojo.com/movies/?id=oceans13.htm
1163,"$72,956,483",https://www.boxofficemojo.com/movies/?id=evanalmighty.htm
1164,"$63,639,954",https://www.boxofficemojo.com/movies/?id=norbit.htm
1165,"$57,232,341",https://www.boxofficemojo.com/movies/?id=gameplan.htm
1166,"$55,314,621",https://www.boxofficemojo.com/movies/?id=bridgetoterabithia.htm
1167,"$97,343,541",https://www.boxofficemojo.com/movies/?id=nocountryforoldmen.htm
1168,"$60,012,614",https://www.boxofficemojo.com/movies/?id=1408.htm
1169,"$52,339,315",https://www.boxofficemojo.com/movies/?id=charliewilsonswar.htm
1170,"$14,154,902",https://www.boxofficemojo.com/movies/?id=stomptheyard.htm
1171,"$21,981,879",https://www.boxofficemojo.com/movies/?id=halloween07.htm
1172,"$41,459,897",https://www.boxofficemojo.com/movies/?id=tmntcg.htm
1173,"$16,409,304",https://www.boxofficemojo.com/movies/?id=310toyuma.htm
1174,"$78,338,994",https://www.boxofficemojo.com/movies/?id=atonement.htm
1175,"$95,323,833",https://www.boxofficemojo.com/movies/?id=musicandlyricsby.htm
1176,"$656,618",https://www.boxofficemojo.com/movies/?id=thischristmas.htm
1177,"$36,294,228",https://www.boxofficemojo.com/movies/?id=premonition.htm
1178,"$39,121,780",https://www.boxofficemojo.com/movies/?id=kingdom.htm
1179,"$25,507,406",https://www.boxofficemojo.com/movies/?id=licensetowed.htm
1180,"$49,493,071",https://www.boxofficemojo.com/movies/?id=noreservations.htm
1181,"$87,087,428",https://www.boxofficemojo.com/movies/?id=avp2.htm
1182,"$35,959,031",https://www.boxofficemojo.com/movies/?id=therewillbeblood.htm
1183,"$60,278,098",https://www.boxofficemojo.com/movies/?id=hitman07.htm
1184,"$52,339,197",https://www.boxofficemojo.com/movies/?id=fracture.htm
1185,"$32,993,859",https://www.boxofficemojo.com/movies/?id=braveone.htm
1186,"$6,485,139",https://www.boxofficemojo.com/movies/?id=freedomwriters.htm
1187,"$19,635,826",https://www.boxofficemojo.com/movies/?id=messengers.htm
1188,"$24,174,831",https://www.boxofficemojo.com/movies/?id=goodluckchuck.htm
1189,"$7,722,671",https://www.boxofficemojo.com/movies/?id=breach.htm
1190,"$8,211,124",https://www.boxofficemojo.com/movies/?id=ballsoffury.htm
1191,"$34,457,864",https://www.boxofficemojo.com/movies/?id=augustrush.htm
1192,n/a,https://www.boxofficemojo.com/movies/?id=greatdebaters.htm
1193,"$26,363,707",https://www.boxofficemojo.com/movies/?id=weownthenight.htm
1194,"$54,498,898",https://www.boxofficemojo.com/movies/?id=hannibalrising.htm
1195,"$7,822,365",https://www.boxofficemojo.com/movies/?id=mrwoodcock.htm
1196,"$31,698,758",https://www.boxofficemojo.com/movies/?id=mist.htm
1197,"$384,191",https://www.boxofficemojo.com/movies/?id=grindhouse.htm
1198,"$5,023,470",https://www.boxofficemojo.com/movies/?id=acrosstheuniverse.htm
1199,"$26,906,397",https://www.boxofficemojo.com/movies/?id=seamonsters.htm
1200,"$642,863,913",https://www.boxofficemojo.com/movies/?id=piratesofthecaribbean2.htm
1201,"$218,133,298",https://www.boxofficemojo.com/movies/?id=cars.htm
1202,"$540,703,713",https://www.boxofficemojo.com/movies/?id=davincicode.htm
1203,"$186,335,291",https://www.boxofficemojo.com/movies/?id=happyfeet.htm
1204,"$431,600,000",https://www.boxofficemojo.com/movies/?id=jamesbond21.htm
1205,"$180,983,656",https://www.boxofficemojo.com/movies/?id=overthehedge.htm
1206,"$100,325,666",https://www.boxofficemojo.com/movies/?id=click.htm
1207,"$159,080,719",https://www.boxofficemojo.com/movies/?id=departed.htm
1208,"$201,810,634",https://www.boxofficemojo.com/movies/?id=devilwearsprada.htm
1209,"$51,571,724",https://www.boxofficemojo.com/movies/?id=dreamgirls.htm
1210,"$39,691,695",https://www.boxofficemojo.com/movies/?id=failuretolaunch.htm
1211,"$112,203,768",https://www.boxofficemojo.com/movies/?id=openseason06.htm
1212,"$61,891,924",https://www.boxofficemojo.com/movies/?id=charlottesweb.htm
1213,"$38,843,429",https://www.boxofficemojo.com/movies/?id=antarctica.htm
1214,"$19,057,467",https://www.boxofficemojo.com/movies/?id=nacholibre.htm
1215,"$174,457,952",https://www.boxofficemojo.com/movies/?id=eragon.htm
1216,"$11,839,820",https://www.boxofficemojo.com/movies/?id=jackass2.htm
1217,"$15,802,148",https://www.boxofficemojo.com/movies/?id=rv.htm
1218,"$92,691,347",https://www.boxofficemojo.com/movies/?id=wtc.htm
1219,"$68,093,090",https://www.boxofficemojo.com/movies/?id=bigmommashouse2.htm
1220,"$113,454,338",https://www.boxofficemojo.com/movies/?id=flushedaway.htm
1221,"$100,344,039",https://www.boxofficemojo.com/movies/?id=miamivice.htm
1222,"$141,910,475",https://www.boxofficemojo.com/movies/?id=holiday.htm
1223,"$49,021,926",https://www.boxofficemojo.com/movies/?id=underworld2.htm
1224,"$121,000,000",https://www.boxofficemojo.com/movies/?id=poseidon.htm
1225,"$40,632,083",https://www.boxofficemojo.com/movies/?id=littlemisssunshine.htm
1226,"$42,950,069",https://www.boxofficemojo.com/movies/?id=littleman.htm
1227,"$673,876",https://www.boxofficemojo.com/movies/?id=invincible06.htm
1228,"$66,942,417",https://www.boxofficemojo.com/movies/?id=queen.htm
1229,"$64,889,140",https://www.boxofficemojo.com/movies/?id=omen666.htm
1230,"$56,586,420",https://www.boxofficemojo.com/movies/?id=prestige.htm
1231,"$69,787,702",https://www.boxofficemojo.com/movies/?id=apocalypto.htm
1232,"$36,247,230",https://www.boxofficemojo.com/movies/?id=datemovie.htm
1233,"$33,252,461",https://www.boxofficemojo.com/movies/?id=hostel.htm
1234,"$50,624,821",https://www.boxofficemojo.com/movies/?id=silenthill.htm
1235,n/a,https://www.boxofficemojo.com/movies/?id=wearemarshall.htm
1236,"$30,500,000",https://www.boxofficemojo.com/movies/?id=ladyinthewater.htm
1237,"$27,812,815",https://www.boxofficemojo.com/movies/?id=johntuckermustdie.htm
1238,"$48,023,746",https://www.boxofficemojo.com/movies/?id=illusionist.htm
1239,"$31,567,336",https://www.boxofficemojo.com/movies/?id=grudge2.htm
1240,"$4,943,287",https://www.boxofficemojo.com/movies/?id=lastholiday.htm
1241,"$8,802,433",https://www.boxofficemojo.com/movies/?id=nativity.htm
1242,"$3,910,258",https://www.boxofficemojo.com/movies/?id=manoftheyear.htm
1243,"$2,181,504",https://www.boxofficemojo.com/movies/?id=accepted.htm
1244,"$34,407,368",https://www.boxofficemojo.com/movies/?id=childrenofmen.htm
1245,"$31,000,463",https://www.boxofficemojo.com/movies/?id=takethelead.htm
1246,"$28,001,200",https://www.boxofficemojo.com/movies/?id=snakesonaplane.htm
1247,"$32,297,873",https://www.boxofficemojo.com/movies/?id=flagsofourfathers.htm
1248,"$9,924,054",https://www.boxofficemojo.com/movies/?id=employeeofthemonth.htm
1249,"$27,038,594",https://www.boxofficemojo.com/movies/?id=antbully.htm
1250,"$323,617,573",https://www.boxofficemojo.com/movies/?id=nightatthemuseum.htm
1251,"$224,997,093",https://www.boxofficemojo.com/movies/?id=x3.htm
1252,"$191,000,000",https://www.boxofficemojo.com/movies/?id=superman06.htm
1253,"$465,610,159",https://www.boxofficemojo.com/movies/?id=iceage2.htm
1254,"$143,510,836",https://www.boxofficemojo.com/movies/?id=pursuitofhappyness.htm
1255,"$14,752,800",https://www.boxofficemojo.com/movies/?id=talladeganights.htm
1256,"$263,820,211",https://www.boxofficemojo.com/movies/?id=mi3.htm
1257,"$133,066,786",https://www.boxofficemojo.com/movies/?id=borat.htm
1258,"$86,296,411",https://www.boxofficemojo.com/movies/?id=breakup.htm
1259,"$87,552,000",https://www.boxofficemojo.com/movies/?id=scarymovie4.htm
1260,"$95,862,759",https://www.boxofficemojo.com/movies/?id=insideman.htm
1261,"$26,268,000",https://www.boxofficemojo.com/movies/?id=santaclause3.htm
1262,"$76,624,883",https://www.boxofficemojo.com/movies/?id=pinkpanther05.htm
1263,"$84,635,551",https://www.boxofficemojo.com/movies/?id=saw3.htm
1264,"$54,803,258",https://www.boxofficemojo.com/movies/?id=youmeanddupree.htm
1265,"$66,513,996",https://www.boxofficemojo.com/movies/?id=monsterhouse.htm
1266,"$43,839,084",https://www.boxofficemojo.com/movies/?id=barnyard.htm
1267,"$62,000,000",https://www.boxofficemojo.com/movies/?id=vforvendetta.htm
1268,"$85,450,189",https://www.boxofficemojo.com/movies/?id=rocky6.htm
1269,"$48,866,726",https://www.boxofficemojo.com/movies/?id=stepup.htm
1270,"$116,518,934",https://www.boxofficemojo.com/movies/?id=dejavu06.htm
1271,"$50,939",https://www.boxofficemojo.com/movies/?id=madeasfamilyreunion.htm
1272,"$95,953,877",https://www.boxofficemojo.com/movies/?id=fastandthefurious3.htm
1273,"$26,010,711",https://www.boxofficemojo.com/movies/?id=shaggydog.htm
1274,"$39,527,645",https://www.boxofficemojo.com/movies/?id=goodshepherd.htm
1275,"$5,113,537",https://www.boxofficemojo.com/movies/?id=benchwarmers.htm
1276,"$11,474,055",https://www.boxofficemojo.com/movies/?id=curiousgeorge.htm
1277,"$114,342,482",https://www.boxofficemojo.com/movies/?id=blooddiamond.htm
1278,"$39,961,808",https://www.boxofficemojo.com/movies/?id=guardian06.htm
1279,"$63,621,107",https://www.boxofficemojo.com/movies/?id=finaldestination3.htm
1280,"$62,500,000",https://www.boxofficemojo.com/movies/?id=lakehouse.htm
1281,"$34,000,000",https://www.boxofficemojo.com/movies/?id=firewall.htm
1282,"$19,106,773",https://www.boxofficemojo.com/movies/?id=whenastrangercalls06.htm
1283,"$75,345,712",https://www.boxofficemojo.com/movies/?id=nannymcphee.htm
1284,"$51,097,308",https://www.boxofficemojo.com/movies/?id=deepsea3d.htm
1285,"$291,000",https://www.boxofficemojo.com/movies/?id=gloryroad.htm
1286,"$27,844,850",https://www.boxofficemojo.com/movies/?id=hillshaveeyes06.htm
1287,"$12,992,272",https://www.boxofficemojo.com/movies/?id=strangerthanfiction.htm
1288,"$12,246,643",https://www.boxofficemojo.com/movies/?id=tcmbeginning.htm
1289,"$3,048,028",https://www.boxofficemojo.com/movies/?id=gridirongang.htm
1290,"$45,623,611",https://www.boxofficemojo.com/movies/?id=panslabyrinth.htm
1291,"$64,954,469",https://www.boxofficemojo.com/movies/?id=wild.htm
1292,"$28,769,580",https://www.boxofficemojo.com/movies/?id=16blocks.htm
1293,"$41,804,130",https://www.boxofficemojo.com/movies/?id=sentinel.htm
1294,"$12,137,501",https://www.boxofficemojo.com/movies/?id=deckthehalls.htm
1295,"$101,027,345",https://www.boxofficemojo.com/movies/?id=babel.htm
1296,"$23,453,534",https://www.boxofficemojo.com/movies/?id=shestheman.htm
1297,"$44,802,646",https://www.boxofficemojo.com/movies/?id=united93.htm
1298,"$113,275,517",https://www.boxofficemojo.com/movies/?id=garfield2.htm
1299,"$15,092,633",https://www.boxofficemojo.com/movies/?id=crank.htm
1300,"$468,484,191",https://www.boxofficemojo.com/movies/?id=starwars3.htm
1301,"$606,898,042",https://www.boxofficemojo.com/movies/?id=harrypotter4.htm
1302,"$332,437,332",https://www.boxofficemojo.com/movies/?id=kingkong05.htm
1303,"$268,509,687",https://www.boxofficemojo.com/movies/?id=charliechocolate.htm
1304,"$339,085,150",https://www.boxofficemojo.com/movies/?id=madagascar.htm
1305,"$188,604,865",https://www.boxofficemojo.com/movies/?id=hitch.htm
1306,"$175,883,639",https://www.boxofficemojo.com/movies/?id=fantasticfour.htm
1307,"$132,518,318",https://www.boxofficemojo.com/movies/?id=robots.htm
1308,"$85,550,000",https://www.boxofficemojo.com/movies/?id=pacifier.htm
1309,"$67,929,408",https://www.boxofficemojo.com/movies/?id=40yearoldvirgin.htm
1310,"$60,708,540",https://www.boxofficemojo.com/movies/?id=saw2.htm
1311,"$71,818,617",https://www.boxofficemojo.com/movies/?id=monsterinlaw.htm
1312,"$46,610,657",https://www.boxofficemojo.com/movies/?id=cheaperbythedozen2.htm
1313,"$49,955,470",https://www.boxofficemojo.com/movies/?id=marchofthepenguins.htm
1314,"$154,908,550",https://www.boxofficemojo.com/movies/?id=constantine.htm
1315,"$17,880,293",https://www.boxofficemojo.com/movies/?id=fourbrothers.htm
1316,"$90,236,762",https://www.boxofficemojo.com/movies/?id=interpreter.htm
1317,"$50,597,561",https://www.boxofficemojo.com/movies/?id=sahara.htm
1318,"$78,123,000",https://www.boxofficemojo.com/movies/?id=herbie05.htm
1319,"$22,423,000",https://www.boxofficemojo.com/movies/?id=skyhigh.htm
1320,"$34,231,778",https://www.boxofficemojo.com/movies/?id=jarhead.htm
1321,"$32,220,983",https://www.boxofficemojo.com/movies/?id=familystone.htm
1322,"$104,752,454",https://www.boxofficemojo.com/movies/?id=memoirsofageisha.htm
1323,"$136,499,475",https://www.boxofficemojo.com/movies/?id=wallaceandgromit05.htm
